"","season","daynum","wteam","wscore","lteam","lscore","wloc","numot","wfgm","wfga","wfgm3","wfga3","wftm","wfta","wor","wdr","wast","wto","wstl","wblk","wpf","lfgm","lfga","lfgm3","lfga3","lftm","lfta","lor","ldr","last","lto","lstl","lblk","lpf"
"25334",2005,47,1431,79,1308,61,"H",0,18,49,6,16,37,42,15,26,13,13,3,6,19,22,61,5,20,12,18,18,18,11,14,5,4,27
"25335",2005,87,1317,66,1309,60,"A",0,24,53,3,7,15,23,13,27,14,21,6,7,15,24,58,7,19,5,12,10,22,13,17,9,4,20
"25336",2005,115,1317,74,1309,73,"H",0,25,48,8,14,16,29,9,24,11,14,5,7,17,27,67,7,17,12,16,18,20,10,8,8,1,25
"25337",2005,68,1309,71,1375,51,"H",0,22,50,4,9,23,33,14,28,17,10,4,2,22,15,51,6,22,15,28,15,21,8,11,5,2,26
"25338",2005,108,1375,68,1309,61,"H",0,21,48,8,16,18,30,12,24,12,14,11,1,16,25,53,5,17,6,12,7,22,10,15,2,4,23
"25339",2005,75,1418,72,1309,67,"A",0,22,55,5,15,23,27,17,25,12,19,12,0,14,27,60,7,22,6,10,9,18,20,16,11,0,23
"25340",2005,103,1418,80,1309,68,"H",0,23,59,4,24,30,35,16,19,9,9,10,5,22,24,59,1,14,19,24,20,22,11,16,2,2,22
"25341",2005,80,1310,102,1351,97,"H",0,38,73,11,26,15,22,14,18,28,4,6,2,14,35,58,13,19,14,15,4,23,20,11,2,4,20
"25342",2005,117,1351,113,1310,106,"H",1,43,75,7,24,20,24,11,29,29,5,4,2,17,39,81,14,35,14,18,15,23,27,10,2,6,20
"25343",2005,87,1310,74,1373,59,"A",0,23,56,12,33,16,20,14,38,15,24,11,5,18,21,65,5,19,12,15,9,21,11,15,9,3,17
"25344",2005,98,1310,81,1373,66,"H",0,27,60,7,21,20,28,14,29,15,10,5,3,15,25,55,5,20,11,15,4,23,15,11,8,1,23
"25345",2005,66,1310,91,1389,80,"H",0,32,65,13,29,14,22,15,30,21,13,6,9,12,32,73,9,21,7,12,14,22,16,10,7,1,18
"25346",2005,115,1310,90,1389,85,"A",0,24,56,8,23,34,43,15,32,11,20,5,5,20,32,75,6,29,15,21,11,20,17,9,7,4,26
"25347",2005,101,1322,95,1311,93,"H",1,29,64,7,19,30,48,16,24,22,9,7,2,22,29,61,12,24,23,28,11,32,17,18,6,3,30
"25348",2005,114,1322,67,1311,65,"A",0,28,61,3,19,8,12,9,29,14,14,11,5,17,22,62,6,19,15,18,13,26,13,16,4,1,15
"25349",2005,68,1358,73,1311,66,"A",0,29,61,3,16,12,28,15,33,8,15,2,4,19,22,65,2,19,20,23,12,25,10,9,9,0,21
"25350",2005,108,1358,85,1311,69,"H",0,34,62,7,15,10,17,12,33,27,18,4,13,21,23,72,10,26,13,17,17,22,19,13,8,1,16
"25351",2005,72,1402,72,1311,58,"H",0,26,52,9,25,11,13,8,23,20,18,12,1,21,20,46,8,27,10,11,4,18,12,22,4,2,16
"25352",2005,89,1402,97,1311,79,"A",0,36,57,8,12,17,24,12,32,10,18,4,4,24,26,64,10,27,17,26,12,13,16,6,7,1,21
"25353",2005,66,1426,76,1311,65,"A",0,24,49,9,20,19,26,13,26,8,16,6,2,22,23,61,5,18,14,19,15,15,9,12,7,0,20
"25354",2005,123,1426,78,1311,66,"H",0,29,54,4,16,16,20,8,32,9,18,5,6,24,21,69,4,20,20,27,20,17,9,13,7,2,19
"25355",2005,74,1427,79,1311,69,"H",0,29,67,6,15,15,22,14,35,15,15,6,10,13,28,81,9,30,4,10,19,29,10,11,7,1,16
"25356",2005,110,1427,83,1311,78,"A",0,33,59,6,17,11,23,10,30,18,19,4,4,28,22,63,8,27,26,34,16,22,7,15,8,2,19
"25357",2005,68,1313,55,1354,52,"A",0,23,47,4,11,5,12,8,21,8,14,7,2,16,21,57,5,26,5,11,17,20,8,14,5,3,17
"25358",2005,103,1354,70,1313,59,"A",0,23,52,4,18,20,27,15,26,6,15,6,3,18,23,60,6,19,7,16,16,18,8,12,6,4,19
"25359",2005,29,1313,76,1366,49,"H",0,25,61,6,17,20,33,18,32,12,16,9,7,20,14,54,3,15,18,26,10,24,5,18,10,3,25
"25360",2005,65,1313,81,1366,50,"A",0,29,60,6,9,17,24,19,34,18,21,16,13,21,18,64,3,18,11,20,17,14,5,19,7,8,20
"25361",2005,89,1314,110,1438,76,"A",0,39,65,14,23,18,28,11,34,26,17,10,1,21,25,64,10,29,16,21,6,20,13,17,4,4,20
"25362",2005,107,1314,85,1438,61,"H",0,31,57,5,15,18,28,14,24,14,16,8,2,19,20,52,5,21,16,21,9,17,9,17,12,2,23
"25363",2005,89,1375,67,1317,60,"H",0,17,45,6,23,27,34,7,29,11,15,8,1,17,21,60,5,17,13,20,12,25,11,13,9,3,24
"25364",2005,117,1375,91,1317,72,"A",0,30,52,10,20,21,32,11,26,9,13,8,1,23,22,56,8,20,20,22,10,18,13,14,2,2,25
"25365",2005,94,1418,86,1317,79,"A",0,33,62,7,16,13,23,12,23,13,11,12,3,17,29,61,5,16,16,19,11,23,11,17,5,2,22
"25366",2005,110,1418,80,1317,67,"H",0,25,61,8,22,22,29,12,19,14,15,13,5,20,26,52,4,15,11,22,15,26,7,25,7,6,23
"25367",2005,50,1318,75,1392,69,"A",0,28,63,4,21,15,18,10,30,10,13,5,6,19,26,66,8,22,9,17,17,26,21,14,3,4,15
"25368",2005,86,1318,65,1392,56,"H",0,25,57,6,19,9,15,9,26,11,9,6,4,13,21,57,2,8,12,16,13,28,8,9,6,5,17
"25369",2005,75,1318,77,1420,66,"H",0,29,54,6,20,13,14,8,22,12,13,6,3,11,29,57,6,15,2,5,9,18,18,16,4,0,14
"25370",2005,103,1318,85,1420,55,"A",0,31,53,9,18,14,17,7,30,19,20,8,8,14,23,68,1,16,8,12,18,17,8,17,8,0,16
"25371",2005,68,1340,91,1319,78,"H",0,31,52,9,21,20,25,4,25,21,15,7,6,21,29,60,10,21,10,12,7,19,17,15,4,1,17
"25372",2005,94,1340,84,1319,81,"A",0,27,57,4,17,26,38,13,20,19,18,12,2,29,24,47,8,20,25,34,7,24,15,20,7,4,28
"25373",2005,73,1319,86,1451,71,"H",0,33,72,10,19,10,10,10,25,16,6,9,2,12,27,60,3,19,14,18,9,29,13,11,3,5,10
"25374",2005,103,1451,94,1319,73,"H",0,36,60,14,19,8,11,8,26,24,12,3,0,17,26,61,5,18,16,22,13,19,12,12,1,1,15
"25375",2005,96,1320,67,1356,61,"H",0,23,55,6,12,15,21,14,28,14,14,6,5,11,23,62,8,21,7,9,10,21,13,10,8,1,17
"25376",2005,114,1356,76,1320,69,"H",0,25,54,10,20,16,27,14,23,12,13,10,3,23,20,50,8,16,21,26,11,21,17,15,5,4,22
"25377",2005,119,1320,67,1455,66,"A",0,27,59,5,15,8,10,7,15,11,5,11,1,16,23,43,8,21,12,14,7,26,18,18,1,2,18
"25378",2005,84,1455,65,1320,57,"A",0,24,48,6,14,11,16,9,33,10,15,1,2,14,21,64,6,26,9,13,12,19,10,5,3,4,18
"25379",2005,110,1321,54,1336,39,"H",0,20,47,8,19,6,8,5,25,18,17,17,2,15,12,39,5,16,10,13,4,23,8,22,9,2,12
"25380",2005,82,1336,65,1321,62,"H",0,23,50,14,26,5,8,15,27,15,15,3,1,6,25,53,11,25,1,4,3,14,19,6,11,2,14
"25381",2005,121,1322,82,1358,63,"H",0,30,64,6,10,16,21,13,26,20,13,9,3,22,19,51,4,18,21,27,9,24,6,18,5,6,21
"25382",2005,89,1358,77,1322,65,"H",0,27,50,5,13,18,29,10,30,22,21,8,4,29,20,60,4,20,21,33,17,21,13,16,11,1,28
"25383",2005,75,1322,65,1368,63,"H",0,22,40,5,9,16,25,8,22,17,15,6,2,20,22,49,6,10,13,22,11,17,13,14,9,1,21
"25384",2005,132,1368,49,1322,42,"A",0,21,47,1,7,6,12,8,25,11,15,9,6,15,14,47,3,16,11,16,10,24,8,15,5,2,16
"25385",2005,66,1322,69,1372,63,"A",0,26,56,5,15,12,17,16,15,7,14,5,3,22,25,51,6,14,7,16,17,18,14,20,2,3,19
"25386",2005,117,1322,64,1372,62,"H",0,24,49,5,14,11,20,10,19,14,9,5,3,15,22,51,6,12,12,17,13,21,12,10,4,0,18
"25387",2005,72,1322,69,1426,58,"A",0,23,56,0,10,23,33,16,27,8,22,9,6,26,16,49,2,18,24,30,11,21,9,25,6,4,23
"25388",2005,127,1322,81,1426,67,"H",0,23,52,7,19,28,36,13,18,21,10,6,0,20,20,46,7,22,20,21,8,20,16,18,7,2,27
"25389",2005,68,1322,71,1427,66,"H",0,23,65,6,24,19,22,22,18,13,15,12,5,16,27,57,3,8,9,14,16,22,11,22,6,5,18
"25390",2005,82,1427,86,1322,78,"H",0,29,53,2,7,26,38,10,24,20,14,10,6,26,27,65,4,15,20,29,20,22,11,16,10,4,27
"25391",2005,103,1338,68,1323,66,"H",0,23,54,8,21,14,22,13,25,13,13,8,4,9,23,57,14,29,6,10,11,20,12,13,5,3,18
"25392",2005,124,1338,85,1323,77,"A",0,33,58,3,10,16,25,8,27,23,12,5,6,18,25,62,9,28,18,22,11,23,17,12,3,4,20
"25393",2005,70,1393,70,1323,61,"A",0,28,56,4,15,10,24,13,23,16,10,11,2,14,19,52,9,30,14,18,12,22,16,17,6,4,20
"25394",2005,96,1393,60,1323,57,"H",0,18,40,3,12,21,32,7,22,6,14,6,7,17,22,53,7,23,6,17,16,21,11,13,6,1,21
"25395",2005,68,1323,78,1437,72,"H",0,24,58,11,20,19,19,9,24,14,10,4,6,18,24,62,3,16,21,28,17,25,12,9,4,6,20
"25396",2005,86,1437,65,1323,60,"H",0,22,60,7,15,14,20,14,25,9,5,10,5,14,22,57,6,19,10,16,15,28,13,14,2,2,17
"25397",2005,80,1331,94,1324,89,"H",0,34,69,11,23,15,25,17,23,25,9,5,4,20,32,61,10,21,15,26,11,23,12,9,5,4,22
"25398",2005,107,1331,72,1324,61,"A",0,23,50,6,13,20,25,9,31,12,13,7,2,18,19,55,10,28,13,23,10,20,10,9,4,7,19
"25399",2005,82,1324,81,1381,60,"H",0,29,56,8,23,15,17,15,23,19,17,6,8,12,22,65,8,25,8,11,20,13,11,16,12,0,18
"25400",2005,101,1381,67,1324,65,"H",0,26,55,11,21,4,9,6,25,20,12,9,3,16,24,59,6,18,11,19,16,25,16,14,5,1,12
"25401",2005,70,1434,87,1324,78,"A",0,30,50,8,16,19,25,9,25,22,13,4,0,25,23,57,6,23,26,32,13,13,11,9,5,2,21
"25402",2005,84,1434,82,1324,71,"H",0,23,43,10,20,26,36,5,26,19,22,7,0,19,27,63,2,18,15,22,13,19,15,17,12,2,24
"25403",2005,96,1324,72,1442,67,"A",0,26,53,9,20,11,17,9,18,19,12,9,1,18,23,50,5,19,16,19,10,21,16,17,7,3,19
"25404",2005,114,1442,75,1324,74,"A",0,24,45,5,16,22,24,7,19,12,13,8,2,14,28,54,8,17,10,12,9,16,15,14,5,1,19
"25405",2005,86,1326,68,1336,62,"H",0,26,58,9,28,7,10,9,24,10,9,7,2,17,22,57,8,18,10,19,16,26,10,14,4,1,15
"25406",2005,103,1326,66,1336,56,"A",0,23,50,11,27,9,13,7,33,15,13,2,3,19,21,70,2,18,12,18,20,22,8,7,7,2,17
"25407",2005,71,1458,72,1326,66,"H",0,26,54,4,11,16,24,6,28,13,9,4,3,14,27,64,7,23,5,9,11,24,12,10,4,1,23
"25408",2005,118,1458,64,1326,56,"A",0,24,48,8,15,8,14,9,28,15,17,4,0,13,20,50,5,22,11,15,5,19,11,12,7,1,17
"25409",2005,84,1328,67,1329,57,"H",0,29,54,2,11,7,12,9,19,21,8,7,3,11,25,57,4,17,3,6,15,19,15,14,4,1,16
"25410",2005,98,1329,79,1328,67,"H",0,30,57,8,14,11,15,8,19,15,10,7,3,14,29,54,4,12,5,12,10,20,14,15,8,6,18
"25411",2005,82,1328,64,1400,60,"H",0,25,66,6,28,8,14,22,20,17,9,7,5,18,21,49,2,12,16,19,10,23,9,12,4,1,14
"25412",2005,119,1328,74,1400,58,"A",0,24,55,6,15,20,27,15,24,11,12,13,1,22,20,51,5,18,13,19,10,19,13,15,5,5,18
"25413",2005,78,1328,70,1401,54,"A",0,25,47,9,17,11,15,7,24,16,16,9,6,19,19,45,3,12,13,19,7,18,13,14,11,3,17
"25414",2005,93,1328,69,1401,65,"H",0,24,51,3,15,18,30,13,18,13,10,10,4,19,24,51,3,9,14,22,14,24,13,13,4,4,25
"25415",2005,124,1328,74,1403,54,"A",0,26,61,10,18,12,18,17,28,14,13,9,2,22,19,55,3,11,13,20,12,21,10,13,5,4,16
"25416",2005,96,1403,88,1328,81,"A",0,28,49,3,6,29,34,6,21,17,18,14,2,15,31,65,8,20,11,17,17,17,15,20,9,5,20
"25417",2005,77,1400,75,1329,61,"H",0,22,52,6,15,25,28,16,20,11,16,5,4,15,24,63,6,20,7,9,18,16,10,17,6,4,29
"25418",2005,124,1400,74,1329,73,"A",0,24,45,7,19,19,27,11,26,12,16,5,1,17,26,60,7,24,14,20,12,17,16,8,7,1,24
"25419",2005,103,1329,66,1401,59,"A",0,25,53,6,14,10,16,11,28,19,17,4,2,20,20,51,4,16,15,21,8,22,12,14,8,2,20
"25420",2005,121,1329,69,1401,63,"H",0,18,42,9,18,24,27,5,21,10,7,5,3,15,22,47,8,21,11,15,7,20,10,10,2,0,25
"25421",2005,68,1329,76,1403,66,"A",0,27,53,8,19,14,18,14,24,16,23,5,2,20,23,54,0,3,20,22,9,13,10,15,5,5,16
"25422",2005,110,1329,85,1403,56,"H",0,33,63,10,23,9,11,10,30,23,11,3,7,13,22,63,3,14,9,11,11,21,12,11,3,2,15
"25423",2005,72,1330,65,1406,56,"A",0,23,59,6,19,13,20,13,23,11,8,8,8,16,20,57,6,20,10,13,16,27,13,15,2,6,19
"25424",2005,93,1330,70,1406,59,"H",0,23,49,2,14,22,32,15,25,21,13,7,6,14,24,61,5,19,6,10,14,19,11,10,4,2,23
"25425",2005,82,1330,70,1423,56,"H",0,23,51,5,17,19,29,12,30,14,10,7,5,20,19,59,8,23,10,13,12,23,9,14,4,0,23
"25426",2005,96,1330,74,1423,63,"A",0,22,49,8,16,22,29,7,33,15,17,6,1,20,22,65,5,25,14,17,11,24,12,10,5,3,24
"25427",2005,103,1330,82,1433,76,"H",0,32,56,6,17,12,22,9,24,19,9,6,2,16,30,56,7,17,9,16,6,21,15,13,6,2,24
"25428",2005,89,1433,75,1330,71,"H",0,26,52,9,18,14,24,12,28,15,16,5,7,20,23,68,6,22,19,22,20,20,11,11,10,4,21
"25429",2005,33,1330,69,1456,56,"H",0,25,67,5,23,14,22,17,20,14,7,14,2,19,22,48,3,13,9,15,11,30,11,23,1,2,24
"25430",2005,110,1330,82,1456,66,"A",0,28,59,10,25,16,26,8,32,18,9,5,1,18,25,61,4,16,12,18,9,26,15,12,4,0,23
"25431",2005,64,1331,73,1381,67,"H",0,29,58,5,15,10,13,16,24,20,20,7,5,15,25,49,8,15,9,17,5,15,14,13,12,1,16
"25432",2005,91,1331,72,1381,66,"A",0,27,60,4,17,14,17,11,29,14,14,2,3,21,24,60,2,13,16,24,11,24,15,12,6,2,24
"25433",2005,40,1331,92,1430,89,"A",0,33,53,12,17,14,16,4,15,25,11,7,2,16,36,61,7,18,10,13,12,18,15,13,5,4,16
"25434",2005,57,1331,113,1430,68,"H",0,41,66,13,27,18,24,13,33,29,6,2,5,21,24,65,5,16,15,28,13,15,12,4,5,2,16
"25435",2005,68,1331,75,1434,68,"A",0,31,60,3,15,10,13,12,28,15,13,7,6,11,25,62,7,21,11,13,11,19,11,12,7,1,16
"25436",2005,117,1331,79,1434,65,"H",0,28,56,7,16,16,26,16,25,18,14,9,4,19,22,54,6,17,15,21,10,16,13,13,4,1,24
"25437",2005,101,1331,85,1442,55,"H",0,30,57,4,9,21,27,10,30,23,13,10,2,20,20,59,2,12,13,17,11,22,4,18,4,3,21
"25438",2005,70,1442,85,1331,83,"H",0,31,58,6,14,17,26,14,16,11,13,12,1,18,31,60,7,18,14,19,17,18,20,18,7,1,21
"25439",2005,68,1332,73,1333,64,"H",0,26,56,5,16,16,22,18,26,11,16,4,6,17,21,53,7,18,15,19,7,13,12,12,7,4,19
"25440",2005,96,1333,76,1332,72,"H",0,27,67,4,20,18,24,14,19,18,7,6,2,15,25,50,9,21,13,19,9,27,15,21,0,2,21
"25441",2005,89,1390,88,1332,69,"H",0,33,67,6,16,16,22,15,31,14,9,3,3,16,29,68,4,17,7,12,13,21,10,12,4,4,20
"25442",2005,117,1390,58,1332,56,"A",0,17,48,5,12,19,23,7,19,6,13,8,1,20,18,53,4,17,16,23,16,25,8,18,7,3,16
"25443",2005,62,1417,70,1332,62,"A",0,22,57,7,16,19,24,12,23,13,11,7,3,20,22,49,3,12,15,20,7,26,10,16,5,1,17
"25444",2005,124,1417,73,1332,61,"H",0,27,50,3,14,16,20,12,30,13,17,4,4,17,22,57,7,22,10,18,10,12,9,9,4,3,18
"25445",2005,60,1332,90,1425,83,"H",0,27,48,11,20,25,28,4,16,13,13,4,4,16,33,61,8,25,9,17,12,17,18,16,8,1,21
"25446",2005,122,1332,94,1425,87,"A",1,30,61,9,25,25,35,15,25,10,15,6,4,24,29,60,10,23,19,31,12,18,13,15,7,2,26
"25447",2005,73,1449,77,1332,56,"H",0,30,64,4,17,13,19,15,24,14,15,11,1,22,21,56,5,19,9,20,14,20,11,22,5,2,20
"25448",2005,101,1449,95,1332,88,"A",1,31,63,6,18,27,42,12,22,15,11,4,2,36,26,58,3,15,33,54,18,28,12,13,6,3,31
"25449",2005,75,1332,55,1450,52,"A",0,19,42,7,17,10,17,8,21,11,18,8,2,16,17,43,7,20,11,13,7,19,10,15,7,1,17
"25450",2005,103,1332,69,1450,66,"H",0,24,48,7,19,14,22,8,23,17,16,6,2,16,23,50,7,18,13,14,4,18,16,16,9,5,19
"25451",2005,115,1333,84,1390,83,"H",0,28,60,7,13,21,34,18,26,13,12,6,4,20,29,69,5,19,20,24,17,20,7,11,7,1,23
"25452",2005,87,1390,69,1333,65,"H",0,25,55,1,6,18,31,12,25,15,15,5,2,19,26,68,0,5,13,18,18,24,10,13,6,2,21
"25453",2005,60,1333,85,1417,80,"H",0,28,59,10,16,19,26,10,17,19,10,10,3,19,30,63,8,22,12,19,18,25,19,19,5,1,24
"25454",2005,122,1417,69,1333,61,"H",0,22,60,5,23,20,25,14,19,14,8,8,1,10,22,50,4,13,13,14,8,25,13,16,1,5,21
"25455",2005,62,1333,74,1425,64,"H",0,25,52,5,13,19,25,14,18,11,17,10,4,11,26,56,7,19,5,11,14,17,12,21,6,1,22
"25456",2005,124,1425,78,1333,68,"H",0,30,77,5,23,13,23,24,27,10,8,12,3,16,25,61,8,25,10,16,9,26,16,15,5,1,17
"25457",2005,104,1333,90,1449,73,"H",0,33,55,7,12,17,24,7,24,17,17,5,2,16,28,68,4,27,13,16,19,19,15,21,9,2,23
"25458",2005,75,1449,108,1333,68,"H",0,40,70,6,14,22,30,17,30,26,13,9,3,15,27,63,5,20,9,13,6,17,14,15,7,5,21
"25459",2005,101,1333,58,1450,51,"H",0,17,42,3,9,21,29,6,28,7,13,5,5,13,19,55,8,25,5,10,10,23,11,16,2,2,24
"25460",2005,73,1450,63,1333,45,"H",0,25,53,5,12,8,13,12,23,16,15,9,3,15,14,45,5,16,12,18,9,18,7,17,4,6,19
"25461",2005,82,1334,58,1364,43,"A",0,22,46,7,18,7,10,5,28,12,8,2,3,13,15,54,7,26,6,8,12,20,6,9,4,0,10
"25462",2005,107,1334,79,1364,56,"H",0,29,55,4,18,17,20,13,28,15,10,6,4,12,22,55,10,28,2,8,8,14,12,11,6,4,17
"25463",2005,37,1334,78,1413,63,"A",0,26,57,5,15,21,29,17,26,14,12,6,5,15,22,58,7,21,12,16,13,17,12,10,8,4,21
"25464",2005,91,1334,70,1413,64,"H",0,24,48,6,17,16,21,17,20,14,15,4,10,10,25,55,11,25,3,4,10,10,14,11,8,1,22
"25465",2005,68,1334,67,1414,65,"A",0,26,49,7,15,8,12,5,26,17,12,3,1,13,26,59,8,19,5,10,9,20,18,8,8,3,13
"25466",2005,94,1334,71,1414,61,"H",0,21,47,4,15,25,29,9,26,11,11,1,4,14,24,53,7,17,6,10,5,19,15,10,6,1,23
"25467",2005,57,1334,58,1415,45,"H",0,21,46,3,7,13,24,11,33,7,15,6,3,13,16,54,5,24,8,12,7,20,6,12,5,2,20
"25468",2005,124,1334,64,1415,48,"A",0,23,55,6,15,12,20,17,28,12,14,7,5,12,17,52,8,22,6,8,8,19,15,14,6,6,19
"25469",2005,73,1334,73,1429,66,"H",2,23,53,7,24,20,29,9,31,16,13,3,4,18,23,69,5,25,15,19,17,28,13,9,7,3,25
"25470",2005,103,1334,64,1429,63,"A",0,25,57,5,19,9,12,9,19,12,8,4,2,20,21,50,2,14,19,26,15,25,13,11,4,1,11
"25471",2005,99,1335,70,1343,62,"H",1,22,49,10,22,16,25,11,19,9,13,9,2,17,23,46,8,20,8,11,4,19,13,16,6,4,24
"25472",2005,127,1335,64,1343,56,"A",0,15,42,4,15,30,41,14,20,8,13,8,2,17,21,47,3,19,11,18,8,16,8,13,5,6,29
"25473",2005,88,1335,65,1463,41,"H",0,26,60,5,24,8,18,19,24,10,13,5,7,20,15,52,2,13,9,19,17,21,7,20,5,1,22
"25474",2005,110,1463,78,1335,60,"H",0,26,60,6,15,20,26,13,29,16,14,8,5,17,20,56,3,18,17,23,9,24,13,13,8,2,23
"25475",2005,103,1337,72,1339,66,"H",0,26,60,5,15,15,22,13,24,16,11,7,8,12,22,58,10,26,12,14,13,25,11,16,5,3,20
"25476",2005,73,1339,81,1337,71,"H",0,30,53,3,12,18,26,7,23,17,15,9,3,24,21,50,5,13,24,36,11,20,8,16,9,3,22
"25477",2005,67,1337,83,1360,67,"H",0,31,57,6,15,15,22,14,26,11,20,6,6,19,22,56,10,21,13,21,14,17,13,18,5,0,20
"25478",2005,96,1360,92,1337,88,"H",0,29,58,14,27,20,26,10,26,19,11,6,3,18,31,62,12,26,14,19,9,23,22,10,7,3,21
"25479",2005,69,1337,64,1362,57,"H",0,25,60,3,14,11,18,14,28,9,15,6,1,12,21,55,4,23,11,14,7,25,5,15,5,2,21
"25480",2005,94,1337,85,1362,68,"A",0,33,64,5,12,14,23,16,27,10,10,6,3,10,26,61,11,30,5,7,9,20,13,15,9,3,19
"25481",2005,108,1337,97,1365,93,"A",1,33,67,9,18,22,28,17,19,16,11,12,2,24,31,70,11,29,20,29,25,21,19,16,8,2,21
"25482",2005,82,1365,83,1337,71,"A",0,30,67,11,21,12,15,15,19,12,8,8,1,16,27,52,9,14,8,12,9,23,15,19,1,8,18
"25483",2005,80,1388,70,1337,63,"A",0,25,59,9,19,11,17,17,25,12,18,3,3,15,25,59,5,16,8,13,12,20,11,15,6,4,14
"25484",2005,110,1388,81,1337,69,"H",0,27,56,9,23,18,22,11,27,16,15,4,3,12,28,64,5,19,8,12,11,20,11,11,6,6,19
"25485",2005,99,1338,55,1385,44,"H",0,19,39,3,10,14,21,12,25,10,22,4,4,16,15,54,3,10,11,20,18,13,9,14,6,1,19
"25486",2005,78,1385,65,1338,62,"H",0,25,52,5,17,10,15,11,19,14,16,6,5,17,24,52,2,9,12,20,13,19,14,12,12,3,19
"25487",2005,89,1338,76,1393,69,"H",0,23,55,9,24,21,27,18,21,18,15,6,4,18,22,51,6,22,19,27,12,16,15,15,5,5,23
"25488",2005,105,1338,68,1393,64,"A",0,19,46,9,22,21,28,13,28,15,18,5,1,20,23,61,5,22,13,18,14,18,15,11,8,2,19
"25489",2005,96,1452,83,1338,78,"H",1,26,65,13,40,18,20,11,23,22,4,2,1,15,30,60,8,20,10,16,11,28,20,12,2,2,23
"25490",2005,114,1452,70,1338,66,"A",0,22,44,11,26,15,17,3,19,15,12,7,3,18,24,57,3,11,15,24,21,18,13,13,7,1,14
"25491",2005,80,1360,92,1339,58,"H",0,34,59,10,19,14,21,13,28,21,17,3,2,21,20,53,5,19,13,24,12,15,6,20,11,6,22
"25492",2005,110,1360,89,1339,73,"A",0,33,63,5,11,18,26,14,24,17,11,5,0,22,26,55,2,13,19,25,9,21,16,14,8,5,22
"25493",2005,82,1362,74,1339,70,"H",1,25,61,11,30,13,23,14,28,13,9,4,4,15,27,65,8,21,8,12,13,29,13,11,5,1,21
"25494",2005,108,1362,58,1339,56,"A",0,19,66,7,22,13,20,21,19,8,12,10,7,25,13,45,6,15,24,32,16,26,9,19,6,5,19
"25495",2005,94,1339,75,1365,62,"H",0,23,54,3,10,26,31,13,26,11,14,9,2,15,20,63,7,26,15,19,14,21,13,15,7,4,24
"25496",2005,68,1365,76,1339,63,"H",0,23,56,4,18,26,33,19,25,20,15,5,2,24,18,46,7,16,20,30,8,17,13,15,7,7,24
"25497",2005,66,1388,66,1339,45,"H",0,25,53,6,20,10,17,10,33,11,18,5,8,20,16,55,2,12,11,20,12,22,4,12,7,5,18
"25498",2005,96,1388,73,1339,72,"A",0,27,53,9,24,10,14,9,18,14,13,7,2,19,27,48,6,11,12,18,6,16,16,10,5,1,15
"25499",2005,124,1341,49,1380,47,"H",0,20,55,3,12,6,12,11,23,10,13,11,3,13,17,55,3,20,10,14,18,29,9,22,9,3,17
"25500",2005,65,1380,73,1341,61,"H",0,25,52,4,9,19,36,10,32,17,21,7,3,19,22,61,4,12,13,17,9,25,7,21,5,2,26
"25501",2005,94,1341,76,1411,70,"A",0,26,62,10,20,14,25,8,23,12,9,11,5,18,26,62,2,19,16,24,18,32,13,22,4,10,20
"25502",2005,68,1411,68,1341,65,"A",0,20,51,2,9,26,42,15,24,8,12,5,7,20,23,63,8,21,11,21,18,25,14,13,2,3,24
"25503",2005,89,1343,58,1463,43,"H",0,12,32,7,19,27,31,8,19,7,12,6,6,18,16,39,3,10,8,14,8,14,8,15,3,0,22
"25504",2005,109,1463,56,1343,43,"H",0,18,34,4,8,16,22,7,19,10,10,7,2,14,14,41,7,19,8,13,10,13,10,12,4,5,17
"25505",2005,104,1344,81,1353,64,"H",0,33,59,10,20,5,6,8,25,20,12,4,4,15,26,60,4,19,8,13,11,17,15,11,7,2,12
"25506",2005,79,1353,72,1344,67,"H",0,22,54,5,17,23,30,12,22,15,9,4,2,12,28,57,4,16,7,9,9,24,15,15,5,5,22
"25507",2005,75,1393,75,1344,71,"A",0,30,51,3,10,12,19,9,24,18,16,4,2,14,26,64,8,28,11,17,15,16,13,14,7,3,15
"25508",2005,117,1393,91,1344,66,"H",0,34,61,3,9,20,25,15,26,24,15,12,5,15,22,59,5,18,17,19,12,16,13,14,7,5,19
"25509",2005,71,1437,83,1344,78,"A",1,29,74,5,16,20,30,24,13,8,17,13,5,23,30,61,4,17,14,21,22,24,19,30,11,16,27
"25510",2005,96,1437,89,1344,81,"H",0,25,61,3,18,36,44,21,26,7,16,10,7,18,28,67,9,25,16,20,16,19,15,17,1,6,28
"25511",2005,89,1452,82,1344,78,"A",0,27,49,11,22,17,22,3,16,18,23,15,2,20,30,53,7,18,11,18,10,20,20,27,12,3,20
"25512",2005,100,1452,67,1344,65,"H",0,24,52,4,16,15,21,7,26,16,11,7,4,10,28,65,6,20,3,3,11,25,17,12,5,3,19
"25513",2005,65,1458,77,1345,68,"A",0,24,50,14,22,15,22,7,22,19,12,2,2,14,29,54,1,9,9,17,6,21,19,9,3,4,18
"25514",2005,124,1458,64,1345,52,"H",0,20,46,9,22,15,20,13,22,13,14,2,0,12,19,48,5,16,9,11,5,15,8,9,7,2,19
"25515",2005,33,1346,88,1352,85,"A",0,29,63,14,31,16,20,9,27,17,12,3,0,21,32,61,7,18,14,26,10,28,16,13,3,6,21
