"","result.alien","diff.score.at.home"
"28215","1",9
"28216","0",-1
"28217","0",-8
"28218","1",6
"28219","1",15
"28220","0",-1
"28221","1",28
"28222","0",-10
"28223","0",2
"28224","0",22
"28225","1",16
"28226","0",-8
"28227","0",-14
"28228","1",14
"28229","1",17
"28230","0",-7
"28231","0",-19
"28232","1",6
"28233","0",2
"28234","0",31
"28235","1",6
"28236","0",-5
"28237","0",-17
"28238","1",22
"28239","0",7
"28240","0",4
"28241","0",-7
"28242","1",12
"28243","0",-3
"28244","1",3
"28245","1",13
"28246","0",-7
"28247","0",-25
"28248","1",15
"28249","0",4
"28250","0",19
"28251","0",8
"28252","0",2
"28253","1",2
"28254","0",-20
"28255","0",8
"28256","0",2
"28257","0",-2
"28258","1",18
"28259","0",5
"28260","0",36
"28261","0",-19
"28262","1",12
"28263","0",-13
"28264","1",49
"28265","1",-2
"28266","1",-3
"28267","0",-11
"28268","1",18
"28269","0",8
"28270","0",19
"28271","0",6
"28272","0",16
"28273","0",-10
"28274","1",18
"28275","0",-17
"28276","1",8
"28277","0",18
"28278","0",5
"28279","0",-1
"28280","1",8
"28281","0",-4
"28282","1",5
"28283","0",5
"28284","0",23
"28285","1",-2
"28286","1",-6
"28287","1",2
"28288","0",-7
"28289","0",-5
"28290","1",28
"28291","1",-9
"28292","1",-5
"28293","0",8
"28294","0",4
"28295","0",19
"28296","0",2
"28297","1",10
"28298","0",-13
"28299","1",-12
"28300","1",-10
"28301","1",5
"28302","0",-3
"28303","0",3
"28304","0",14
"28305","0",1
"28306","0",15
"28307","1",-30
"28308","1",-11
"28309","0",12
"28310","0",11
"28311","0",5
"28312","0",7
"28313","0",11
"28314","0",20
"28315","0",-8
"28316","1",3
"28317","1",10
"28318","0",-6
"28319","0",-12
"28320","1",9
"28321","0",-4
"28322","1",1
"28323","1",17
"28324","0",-3
"28325","1",18
"28326","0",-10
"28327","0",-12
"28328","1",17
"28329","0",17
"28330","0",14
"28331","0",-7
"28332","1",4
"28333","1",7
"28334","0",-7
"28335","0",2
"28336","0",3
"28337","1",8
"28338","0",-5
"28339","0",23
"28340","0",3
"28341","1",10
"28342","0",-3
"28343","0",-9
"28344","1",10
"28345","1",2
"28346","0",-18
"28347","1",-3
"28348","1",-8
"28349","0",4
"28350","0",16
"28351","0",17
"28352","0",7
"28353","1",-24
"28354","1",-37
"28355","1",11
"28356","0",-4
"28357","1",-11
"28358","1",-13
"28359","0",8
"28360","0",11
"28361","0",-24
"28362","1",18
"28363","0",-1
"28364","1",6
"28365","0",-10
"28366","1",11
"28367","0",-30
"28368","1",14
"28369","1",-11
"28370","1",-3
"28371","0",15
"28372","0",6
"28373","0",1
"28374","0",6
"28375","1",-4
"28376","1",-6
"28377","1",-1
"28378","1",-17
"28379","1",14
"28380","0",-4
"28381","1",18
"28382","0",-2
"28383","0",-7
"28384","1",23
"28385","1",15
"28386","0",-10
"28387","1",14
"28388","0",-3
"28389","0",12
"28390","0",15
"28391","0",-18
"28392","1",12
"28393","1",22
"28394","0",-2
"28395","0",15
"28396","0",4
"28397","0",4
"28398","0",3
"28399","1",-9
"28400","1",-4
"28401","0",-13
"28402","1",13
"28403","0",-16
"28404","1",8
"28405","1",8
"28406","0",-12
"28407","1",5
"28408","0",-13
"28409","1",7
"28410","0",-4
"28411","0",-7
"28412","1",14
"28413","0",-12
"28414","1",10
"28415","1",-20
"28416","1",-8
"28417","1",22
"28418","0",-11
"28419","1",20
"28420","0",-17
"28421","0",-4
"28422","1",12
"28423","0",18
"28424","0",13
"28425","0",24
"28426","0",10
"28427","0",-1
"28428","1",43
"28429","0",-6
"28430","1",10
"28431","1",2
"28432","0",-28
"28433","0",-9
"28434","1",17
"28435","0",-6
"28436","1",12
"28437","1",16
"28438","0",-4
"28439","1",8
"28440","0",-3
"28441","0",-3
"28442","1",14
"28443","0",7
"28444","0",10
"28445","0",-15
"28446","1",21
"28447","0",-11
"28448","1",15
"28449","1",4
"28450","0",-9
"28451","0",-9
"28452","1",12
"28453","1",16
"28454","0",-10
"28455","0",-11
"28456","1",2
"28457","0",8
"28458","0",7
"28459","0",-4
"28460","1",7
"28461","0",-8
"28462","1",19
"28463","0",17
"28464","0",16
"28465","0",-12
"28466","1",16
"28467","1",9
"28468","0",-2
"28469","0",-5
"28470","1",19
"28471","0",21
"28472","0",3
"28473","1",-3
"28474","1",-19
"28475","1",16
"28476","0",-3
"28477","0",-15
"28478","1",12
"28479","1",3
"28480","0",-3
"28481","0",3
"28482","0",9
"28483","1",-6
"28484","1",-6
"28485","1",6
"28486","0",-19
"28487","1",14
"28488","0",-1
"28489","1",16
"28490","0",-11
"28491","1",5
"28492","0",-13
"28493","0",13
"28494","0",12
"28495","0",11
"28496","0",1
"28497","1",5
"28498","0",-2
"28499","0",-7
"28500","1",5
"28501","0",-13
"28502","1",10
"28503","0",2
"28504","0",12
"28505","1",33
"28506","0",-16
"28507","0",19
"28508","0",3
"28509","1",4
"28510","0",-12
"28511","0",1
"28512","0",25
"28513","0",-9
"28514","1",19
"28515","0",-5
"28516","1",4
"28517","1",9
"28518","0",-3
"28519","0",-14
"28520","1",12
"28521","0",-3
"28522","1",14
"28523","1",5
"28524","0",-5
"28525","1",-20
"28526","1",-3
"28527","0",10
"28528","0",2
"28529","0",7
"28530","0",8
"28531","0",15
"28532","0",14
"28533","0",11
"28534","0",10
"28535","1",1
"28536","0",-11
"28537","0",-1
"28538","1",4
"28539","1",10
"28540","0",-2
"28541","0",-15
"28542","1",21
"28543","0",-10
"28544","1",42
"28545","0",14
"28546","0",4
"28547","1",-4
"28548","1",-2
"28549","1",5
"28550","0",-3
"28551","0",12
"28552","0",23
"28553","1",14
"28554","0",-6
"28555","0",-9
"28556","1",3
"28557","0",-3
"28558","1",4
"28559","1",-15
"28560","1",-7
"28561","0",-9
"28562","1",5
"28563","0",21
"28564","0",6
"28565","0",8
"28566","0",13
"28567","0",-3
"28568","1",19
"28569","0",10
"28570","0",4
"28571","0",8
"28572","0",8
"28573","1",21
"28574","0",-5
"28575","0",-21
"28576","1",41
"28577","0",-3
"28578","1",8
"28579","0",7
"28580","0",11
"28581","1",15
"28582","0",-7
"28583","0",-10
"28584","1",1
"28585","0",17
"28586","0",14
"28587","0",3
"28588","0",2
"28589","0",-2
"28590","1",9
"28591","1",8
"28592","0",-9
"28593","0",-4
"28594","1",4
"28595","0",-20
"28596","1",12
"28597","0",-10
"28598","1",3
"28599","0",-19
"28600","1",3
"28601","0",-11
"28602","1",30
"28603","1",1
"28604","0",-16
"28605","1",32
"28606","0",-11
"28607","1",2
"28608","0",-2
"28609","0",8
"28610","0",4
"28611","0",-6
"28612","1",1
"28613","0",21
"28614","0",6
"28615","0",-6
"28616","1",9
"28617","1",-10
"28618","1",-3
"28619","0",-14
"28620","1",9
"28621","0",14
"28622","0",17
"28623","1",-1
"28624","1",-1
"28625","0",-15
"28626","1",12
"28627","0",-18
"28628","1",10
"28629","0",14
"28630","0",1
"28631","0",2
"28632","0",10
"28633","0",-5
"28634","1",39
"28635","1",22
"28636","0",-3
"28637","0",3
"28638","0",2
"28639","1",1
"28640","0",-9
"28641","0",-21
"28642","1",12
"28643","0",-19
"28644","1",17
"28645","1",6
"28646","0",-13
"28647","0",11
"28648","0",33
"28649","0",-12
"28650","1",17
"28651","0",3
"28652","0",13
"28653","0",10
"28654","0",2
"28655","1",3
"28656","0",-22
"28657","0",-2
"28658","1",18
"28659","0",-4
"28660","1",7
"28661","0",13
"28662","0",4
"28663","0",-14
"28664","1",6
"28665","1",7
"28666","0",-11
"28667","0",-5
"28668","1",2
"28669","0",-9
"28670","1",10
"28671","1",43
"28672","0",-1
"28673","0",2
"28674","0",4
"28675","1",9
"28676","0",-7
"28677","0",-5
"28678","1",21
"28679","0",15
"28680","0",26
"28681","0",1
"28682","0",7
"28683","0",6
"28684","0",8
"28685","0",21
"28686","0",3
"28687","0",15
"28688","0",3
"28689","0",16
"28690","0",10
"28691","0",-3
"28692","1",13
"28693","1",-1
"28694","1",-5
"28695","0",-2
"28696","1",2
"28697","1",13
"28698","0",-2
"28699","1",14
"28700","0",-14
"28701","1",14
"28702","0",-3
"28703","0",-7
"28704","1",24
"28705","0",-17
"28706","1",4
"28707","0",-14
"28708","1",12
"28709","0",3
"28710","0",1
"28711","1",-16
"28712","1",-6
"28713","0",-6
"28714","1",8
"28715","0",9
"28716","0",9
"28717","0",18
"28718","0",21
"28719","0",8
"28720","0",4
"28721","1",-5
"28722","1",-4
"28723","1",11
"28724","0",-14
"28725","0",-14
"28726","1",9
"28727","1",27
"28728","0",-16
"28729","0",12
"28730","0",10
"28731","1",-2
"28732","1",-13
"28733","1",9
"28734","0",-17
"28735","0",-13
"28736","1",5
"28737","0",-3
"28738","1",17
"28739","0",-18
"28740","1",10
"28741","0",-29
"28742","1",18
"28743","1",21
"28744","0",-20
"28745","0",37
"28746","0",8
"28747","0",-19
"28748","1",13
"28749","0",-28
"28750","1",23
"28751","1",3
"28752","0",-5
"28753","0",-13
"28754","1",9
"28755","0",9
"28756","0",8
"28757","0",26
"28758","0",6
"28759","0",16
"28760","0",8
"28761","0",3
"28762","0",7
"28763","0",-9
"28764","1",8
"28765","0",4
"28766","0",6
"28767","1",-3
"28768","1",-1
"28769","1",-2
"28770","1",-3
"28771","0",1
"28772","0",20
"28773","1",-10
"28774","1",-6
"28775","1",1
"28776","0",-21
"28777","1",-8
"28778","1",-7
"28779","1",8
"28780","0",-6
"28781","0",8
"28782","0",8
"28783","1",18
"28784","0",-9
"28785","0",6
"28786","0",7
"28787","0",8
"28788","0",3
"28789","0",-15
"28790","1",11
"28791","0",6
"28792","0",34
"28793","0",-5
"28794","1",7
"28795","1",7
"28796","0",-6
"28797","0",-6
"28798","1",20
"28799","1",-4
"28800","1",-18
"28801","0",14
"28802","0",13
"28803","1",17
"28804","0",-1
"28805","1",23
"28806","0",-15
"28807","1",5
"28808","0",-10
"28809","1",11
"28810","0",-10
"28811","1",-9
"28812","1",-15
"28813","1",11
"28814","0",-7
"28815","0",35
"28816","0",1
"28817","1",17
"28818","0",-10
"28819","1",5
"28820","0",-1
"28821","0",-10
"28822","1",19
"28823","1",4
"28824","0",-5
"28825","0",-12
"28826","1",17
"28827","1",13
"28828","0",-7
"28829","0",10
"28830","0",3
"28831","0",-8
"28832","1",7
"28833","1",8
"28834","0",-1
"28835","0",-5
"28836","1",14
"28837","1",10
"28838","0",-8
"28839","1",2
"28840","0",-9
"28841","0",-15
"28842","1",3
"28843","0",-1
"28844","1",10
"28845","1",14
"28846","0",-5
"28847","0",-6
"28848","1",18
"28849","0",2
"28850","0",5
"28851","0",-2
"28852","1",34
"28853","0",7
"28854","0",20
"28855","1",9
"28856","0",-3
"28857","1",10
"28858","0",-13
"28859","0",27
"28860","0",8
"28861","0",-10
"28862","1",23
"28863","0",5
"28864","0",28
"28865","0",8
"28866","0",28
"28867","0",-3
"28868","1",11
"28869","0",5
"28870","0",10
"28871","0",-4
"28872","1",6
"28873","0",27
"28874","0",9
"28875","0",-15
"28876","1",3
"28877","1",13
"28878","0",-14
"28879","0",3
"28880","0",28
"28881","1",21
"28882","0",-13
"28883","1",8
"28884","0",-1
"28885","1",-7
"28886","1",-3
"28887","0",18
"28888","0",12
"28889","1",15
"28890","0",-9
"28891","0",-1
"28892","1",11
"28893","0",-8
"28894","1",34
"28895","1",-8
"28896","1",-11
"28897","0",-11
"28898","1",7
"28899","0",14
"28900","0",1
"28901","0",-2
"28902","1",20
"28903","0",2
"28904","0",11
"28905","1",13
"28906","0",-1
"28907","1",8
"28908","0",-10
"28909","1",22
"28910","0",-2
"28911","1",12
"28912","0",-6
"28913","0",-20
"28914","1",11
"28915","1",-5
"28916","1",-3
"28917","1",29
"28918","0",-26
"28919","0",-2
"28920","1",21
"28921","1",-1
"28922","1",-13
"28923","1",16
"28924","0",-16
"28925","0",16
"28926","0",5
"28927","1",20
"28928","0",-19
"28929","0",5
"28930","0",15
"28931","0",11
"28932","0",9
"28933","0",9
"28934","0",3
"28935","1",11
"28936","0",-19
"28937","0",19
"28938","0",14
"28939","0",5
"28940","0",10
"28941","0",-8
"28942","1",5
"28943","0",-5
"28944","1",2
"28945","0",-6
"28946","1",37
"28947","1",35
"28948","0",-2
"28949","0",19
"28950","0",9
"28951","0",6
"28952","0",4
"28953","0",-10
"28954","1",12
"28955","1",29
"28956","0",-13
"28957","0",-8
"28958","1",13
"28959","1",8
"28960","0",-1
"28961","0",-4
"28962","1",1
"28963","0",-13
"28964","1",4
"28965","0",2
"28966","0",12
"28967","1",-4
"28968","1",-16
"28969","0",-26
"28970","1",17
"28971","1",17
"28972","0",-8
"28973","1",10
"28974","0",-8
"28975","0",9
"28976","0",8
"28977","1",9
"28978","0",-2
"28979","1",4
"28980","0",-3
"28981","0",8
"28982","0",33
"28983","1",2
"28984","0",-2
"28985","0",-10
"28986","1",15
"28987","0",-14
"28988","1",4
"28989","1",23
"28990","0",-3
"28991","1",24
"28992","0",-14
"28993","0",-17
"28994","1",6
"28995","0",3
"28996","0",32
"28997","1",14
"28998","0",-10
"28999","1",4
"29000","0",-24
"29001","1",18
"29002","0",-2
"29003","0",-4
"29004","1",10
"29005","1",17
"29006","0",-7
"29007","1",2
"29008","0",-2
"29009","0",-5
"29010","1",17
"29011","1",18
"29012","0",-3
"29013","0",11
"29014","0",4
"29015","0",8
"29016","0",26
"29017","1",19
"29018","0",-15
"29019","0",20
"29020","0",2
"29021","0",-6
"29022","1",12
"29023","0",1
"29024","0",5
"29025","1",7
"29026","0",-15
"29027","0",-3
"29028","1",9
"29029","0",8
"29030","0",13
"29031","0",9
"29032","0",12
"29033","0",-5
"29034","1",5
"29035","0",2
"29036","0",2
"29037","0",-4
"29038","1",6
"29039","1",5
"29040","0",-4
"29041","1",12
"29042","0",-18
"29043","1",-2
"29044","1",-7
"29045","0",-9
"29046","1",11
"29047","0",-11
"29048","1",4
"29049","1",-7
"29050","1",-2
"29051","1",-9
"29052","1",-3
"29053","0",-11
"29054","1",35
"29055","1",7
"29056","0",-15
"29057","0",7
"29058","0",5
"29059","1",5
"29060","0",-10
"29061","1",11
"29062","0",-7
"29063","0",3
"29064","0",1
"29065","1",15
"29066","0",-2
"29067","0",-2
"29068","1",33
"29069","0",13
"29070","0",7
"29071","1",12
"29072","0",-3
"29073","1",14
"29074","0",-3
"29075","0",11
"29076","0",6
"29077","1",3
"29078","0",-2
"29079","1",20
"29080","0",-13
"29081","0",-11
"29082","1",35
"29083","0",-5
"29084","1",10
"29085","1",2
"29086","0",-10
"29087","0",7
"29088","0",7
"29089","1",27
"29090","0",-2
"29091","0",-7
"29092","1",11
"29093","0",-21
"29094","1",1
"29095","0",14
"29096","0",13
"29097","1",11
"29098","0",-4
"29099","0",13
"29100","0",12
"29101","0",13
"29102","0",10
"29103","1",12
"29104","0",-8
"29105","0",-6
"29106","1",18
"29107","1",33
"29108","0",-18
"29109","1",31
"29110","0",-22
"29111","0",1
"29112","0",11
"29113","1",-1
"29114","1",-3
"29115","0",8
"29116","0",13
"29117","0",1
"29118","0",21
"29119","1",11
"29120","0",-4
"29121","0",-2
"29122","1",20
"29123","0",9
"29124","0",3
"29125","1",26
"29126","0",-13
"29127","0",8
"29128","0",7
"29129","1",6
"29130","0",-11
"29131","1",-3
"29132","1",-1
"29133","0",9
"29134","0",18
"29135","1",-11
"29136","1",-5
"29137","0",14
"29138","0",6
"29139","0",-12
"29140","1",1
"29141","0",-12
"29142","1",16
"29143","0",1
"29144","0",3
"29145","1",3
"29146","0",-6
"29147","1",19
"29148","0",-8
"29149","0",4
"29150","0",9
"29151","1",-4
"29152","1",-2
"29153","0",16
"29154","0",3
"29155","1",6
"29156","0",-5
"29157","0",17
"29158","0",13
"29159","0",-34
"29160","1",22
"29161","0",12
"29162","0",20
"29163","0",-12
"29164","1",16
"29165","1",9
"29166","0",-17
"29167","1",1
"29168","0",-6
"29169","1",1
"29170","0",-15
"29171","0",10
"29172","0",7
"29173","1",14
"29174","0",-11
"29175","1",8
"29176","0",-9
"29177","1",2
"29178","0",-2
"29179","1",20
"29180","0",-8
"29181","1",13
"29182","0",-5
"29183","0",5
"29184","0",6
"29185","0",13
"29186","0",3
"29187","1",13
"29188","0",-2
"29189","1",2
"29190","0",-4
"29191","1",18
"29192","0",-10
"29193","0",6
"29194","0",7
"29195","0",24
"29196","0",6
"29197","0",20
"29198","0",1
"29199","1",20
"29200","0",-17
"29201","1",7
"29202","0",-8
"29203","0",12
"29204","0",6
"29205","1",20
"29206","0",-15
"29207","1",-3
"29208","1",-4
"29209","0",-10
"29210","1",11
"29211","1",34
"29212","0",-5
"29213","0",-3
"29214","1",24
"29215","0",2
"29216","0",5
"29217","1",2
"29218","0",-13
"29219","0",1
"29220","0",19
"29221","0",9
"29222","0",43
"29223","1",-5
"29224","1",-10
"29225","0",-10
"29226","1",16
"29227","1",16
"29228","0",-16
"29229","0",-5
"29230","1",16
"29231","0",10
"29232","0",4
"29233","1",8
"29234","0",-5
"29235","0",12
"29236","0",11
"29237","0",4
"29238","0",11
"29239","0",7
"29240","0",1
"29241","0",-7
"29242","1",8
"29243","0",-8
"29244","1",3
"29245","1",16
"29246","0",-16
"29247","1",6
"29248","0",-1
"29249","1",5
"29250","0",-13
"29251","0",4
"29252","0",1
"29253","0",2
"29254","0",8
"29255","0",15
"29256","0",17
"29257","1",12
"29258","0",-1
"29259","0",17
"29260","0",9
"29261","0",-12
"29262","1",14
"29263","0",4
"29264","0",4
"29265","0",-14
"29266","1",11
"29267","0",-4
"29268","1",2
"29269","0",-7
"29270","1",6
"29271","0",4
"29272","0",31
"29273","0",19
"29274","0",7
"29275","1",24
"29276","0",-4
"29277","1",9
"29278","0",-3
"29279","1",-15
"29280","1",-10
"29281","0",-6
"29282","1",8
"29283","1",24
"29284","0",-8
"29285","0",-15
"29286","1",21
"29287","1",11
"29288","0",-15
"29289","0",2
"29290","0",15
"29291","0",-5
"29292","1",18
"29293","0",-7
"29294","1",4
"29295","0",-13
"29296","1",28
"29297","0",7
"29298","0",6
"29299","1",37
"29300","0",-24
"29301","1",-10
"29302","1",-5
"29303","0",-5
"29304","1",9
"29305","0",8
"29306","0",4
"29307","0",5
"29308","0",23
"29309","0",-9
"29310","1",8
"29311","1",13
"29312","0",-13
"29313","1",3
"29314","0",-4
"29315","1",-1
"29316","1",-4
"29317","0",-2
"29318","1",4
"29319","0",1
"29320","0",8
"29321","0",14
"29322","0",3
"29323","0",1
"29324","0",8
"29325","0",-6
"29326","1",17
"29327","1",4
"29328","0",-1
"29329","0",-7
"29330","1",13
"29331","0",-13
"29332","1",15
"29333","0",-2
"29334","1",26
"29335","0",26
"29336","0",8
"29337","1",7
"29338","0",-3
"29339","0",30
"29340","0",3
"29341","0",-6
"29342","1",24
"29343","0",13
"29344","0",9
"29345","0",6
"29346","0",1
"29347","1",8
"29348","0",-30
"29349","0",-28
"29350","1",14
"29351","0",5
"29352","0",2
"29353","1",9
"29354","0",-16
"29355","0",-3
"29356","1",14
"29357","0",-16
"29358","1",3
"29359","1",7
"29360","0",-5
"29361","0",14
"29362","0",13
"29363","0",18
"29364","0",12
"29365","0",13
"29366","0",8
"29367","0",-4
"29368","1",14
"29369","1",13
"29370","0",-20
"29371","0",-8
"29372","1",12
"29373","1",16
"29374","0",-9
"29375","1",12
"29376","0",-37
"29377","0",3
"29378","0",11
"29379","0",14
"29380","0",1
"29381","0",16
"29382","0",12
"29383","0",12
"29384","0",11
"29385","0",1
"29386","0",10
"29387","0",-7
"29388","1",9
"29389","0",4
"29390","0",28
"29391","0",-5
"29392","1",16
"29393","1",-7
"29394","1",-11
"29395","0",-20
"29396","1",13
"29397","1",13
"29398","0",-8
"29399","0",-29
"29400","1",19
"29401","0",3
"29402","0",11
"29403","0",16
"29404","0",5
"29405","0",10
"29406","0",6
"29407","0",-9
"29408","1",12
"29409","0",14
"29410","0",1
"29411","0",11
"29412","0",3
"29413","0",-3
"29414","1",19
"29415","0",-10
"29416","1",6
"29417","1",14
"29418","0",-16
"29419","0",-2
"29420","1",7
"29421","0",5
"29422","0",3
"29423","1",20
"29424","0",-7
"29425","0",-3
"29426","1",10
"29427","0",-13
"29428","1",20
"29429","0",-4
"29430","1",14
"29431","0",-2
"29432","1",22
"29433","0",5
"29434","0",24
"29435","0",-24
"29436","1",24
"29437","0",11
"29438","0",12
"29439","0",-5
"29440","1",16
"29441","0",8
"29442","0",18
"29443","0",-13
"29444","1",31
"29445","0",-15
"29446","1",11
"29447","0",1
"29448","0",7
"29449","0",-2
"29450","1",3
"29451","1",17
"29452","0",-18
"29453","1",6
"29454","0",-5
"29455","1",33
"29456","0",-30
"29457","1",8
"29458","0",-7
"29459","0",24
"29460","0",7
"29461","0",13
"29462","0",13
"29463","0",-8
"29464","1",10
"29465","0",11
"29466","0",3
"29467","1",7
"29468","0",-18
"29469","0",-3
"29470","1",12
"29471","0",-22
"29472","1",62
"29473","0",-7
"29474","1",13
"29475","1",33
"29476","0",-22
"29477","0",18
"29478","0",12
"29479","0",18
"29480","0",5
"29481","0",3
"29482","0",10
"29483","1",9
"29484","0",-12
"29485","1",16
"29486","0",-15
"29487","1",14
"29488","0",-4
"29489","0",8
"29490","0",10
"29491","1",12
"29492","0",-4
"29493","0",11
"29494","0",13
"29495","0",25
"29496","0",28
"29497","0",-2
"29498","1",2
"29499","1",2
"29500","0",-8
"29501","0",-17
"29502","1",22
"29503","0",1
"29504","0",1
"29505","0",8
"29506","0",14
"29507","0",-10
"29508","1",12
"29509","0",23
"29510","0",10
"29511","0",23
"29512","0",5
"29513","1",18
"29514","0",-12
"29515","0",9
"29516","0",33
"29517","0",1
"29518","0",24
"29519","0",-17
"29520","1",35
"29521","1",4
"29522","0",-3
"29523","0",-8
"29524","1",34
"29525","0",-1
"29526","1",8
"29527","1",-13
"29528","1",-3
"29529","1",11
"29530","0",-8
"29531","0",13
"29532","0",2
"29533","0",-12
"29534","1",1
"29535","0",16
"29536","0",22
"29537","1",-2
"29538","1",-8
"29539","1",1
"29540","0",-2
"29541","0",-13
"29542","1",5
"29543","0",12
"29544","0",23
"29545","0",11
"29546","0",7
"29547","0",16
"29548","0",18
"29549","1",-3
"29550","1",-5
"29551","1",3
"29552","0",-7
"29553","0",19
"29554","0",1
"29555","0",-3
"29556","1",23
"29557","0",15
"29558","0",5
"29559","0",-14
"29560","1",22
"29561","1",18
"29562","0",-6
"29563","1",6
"29564","0",-12
"29565","1",11
"29566","0",-5
"29567","1",12
"29568","0",-34
"29569","0",-5
"29570","1",7
"29571","0",-7
"29572","1",13
"29573","0",5
